2006-Q1 	2006-Q2 	2006-Q3 	2006-Q4 	2007-Q1 	2007-Q2 	2007-Q3 	2007-Q4 	2008-Q1 	2008-Q2 	2008-Q3 	2008-Q4 	2009-Q1 	2009-Q2 	2009-Q3 	2009-Q4 	2010-Q1 	2010-Q2 	2010-Q3 	2010-Q4 	2011-Q1 	2011-Q2 	2011-Q3 	2011-Q4 	2012-Q1 	2012-Q2 	2012-Q3 	2012-Q4 	2013-Q1 	2013-Q2 	2013-Q3 	2013-Q4 	2014-Q1 	2014-Q2 	2014-Q3 	2014-Q4 	2015-Q1 	2015-Q2 	2015-Q3 	2015-Q4 	2016-Q1 	2016-Q2 	2016-Q3 	2016-Q4 	2017-Q1 	2017-Q2 	2017-Q3 	2017-Q4 	2018-Q1 	2018-Q2 	2018-Q3 	2018-Q4 	2019-Q1 	2019-Q2 	2019-Q3 	2019-Q4 	2020-Q1 	2020-Q2 	2020-Q3
2.61 	2.90 	3.22 	3.59 	3.82 	4.07 	4.49 	4.72 	4.48 	4.86 	4.98 	4.24 	2.01 	1.31 	0.87 	0.72 	0.66 	0.69 	0.87 	1.02 	1.10 	1.42 	1.56 	1.50 	1.04 	0.69 	0.36 	0.20 	0.21 	0.21 	0.22 	0.24 	0.30 	0.30 	0.16 	0.08 	0.05 	-0.01 	-0.03 	-0.09 	-0.19 	-0.26 	-0.30 	-0.31 	-0.33 	-0.33 	-0.33 	-0.33 	-0.33 	-0.33 	-0.32 	-0.32 	-0.31 	-0.32 	-0.40 	-0.40 	-0.41 	-0.30 	-0.47
