2006-Q1 	2006-Q2 	2006-Q3 	2006-Q4 	2007-Q1 	2007-Q2 	2007-Q3 	2007-Q4 	2008-Q1 	2008-Q2 	2008-Q3 	2008-Q4 	2009-Q1 	2009-Q2 	2009-Q3 	2009-Q4 	2010-Q1 	2010-Q2 	2010-Q3 	2010-Q4 	2011-Q1 	2011-Q2 	2011-Q3 	2011-Q4 	2012-Q1 	2012-Q2 	2012-Q3 	2012-Q4 	2013-Q1 	2013-Q2 	2013-Q3 	2013-Q4 	2014-Q1 	2014-Q2 	2014-Q3 	2014-Q4 	2015-Q1 	2015-Q2 	2015-Q3 	2015-Q4 	2016-Q1 	2016-Q2 	2016-Q3 	2016-Q4 	2017-Q1 	2017-Q2 	2017-Q3 	2017-Q4 	2018-Q1 	2018-Q2 	2018-Q3 	2018-Q4 	2019-Q1 	2019-Q2 	2019-Q3 	2019-Q4 	2020-Q1 	2020-Q2 	2020-Q3
89.6 	92.1 	93.6 	96.8 	98.6 	100.2 	101.7 	103.6 	105.7 	105.0 	105.0 	105.0 	101.7 	99.3 	99.9 	96.6 	94.5 	95.0 	95.0 	94.9 	96.8 	97.2 	96.9 	97.0 	96.9 	96.4 	96.3 	96.5 	94.7 	95.8 	95.9 	95.8 	95.8 	96.3 	96.6 	97.1 	98.6 	99.5 	100.5 	101.5 	101.9 	102.8 	103.6 	104.6 	106.5 	107.1 	107.9 	109.6 	111.7 	114.3 	115.3 	116.7 	119.1 	121.1 	121.7 	122.7 	120.8 	112.3 	116.2
