2006-Q1 	2006-Q2 	2006-Q3 	2006-Q4 	2007-Q1 	2007-Q2 	2007-Q3 	2007-Q4 	2008-Q1 	2008-Q2 	2008-Q3 	2008-Q4 	2009-Q1 	2009-Q2 	2009-Q3 	2009-Q4 	2010-Q1 	2010-Q2 	2010-Q3 	2010-Q4 	2011-Q1 	2011-Q2 	2011-Q3 	2011-Q4 	2012-Q1 	2012-Q2 	2012-Q3 	2012-Q4 	2013-Q1 	2013-Q2 	2013-Q3 	2013-Q4 	2014-Q1 	2014-Q2 	2014-Q3 	2014-Q4 	2015-Q1 	2015-Q2 	2015-Q3 	2015-Q4 	2016-Q1 	2016-Q2 	2016-Q3 	2016-Q4 	2017-Q1 	2017-Q2 	2017-Q3 	2017-Q4 	2018-Q1 	2018-Q2 	2018-Q3 	2018-Q4 	2019-Q1 	2019-Q2 	2019-Q3 	2019-Q4 	2020-Q1 	2020-Q2 	2020-Q3
9.1 	8.7 	8.5 	8.2 	7.8 	7.5 	7.4 	7.2 	7.0 	7.1 	7.2 	7.6 	8.5 	9.0 	9.4 	9.6 	9.9 	9.9 	9.8 	9.8 	9.7 	9.7 	9.9 	10.2 	10.5 	10.8 	10.9 	11.2 	11.4 	11.4 	11.3 	11.2 	11.1 	10.8 	10.7 	10.6 	10.4 	10.2 	9.8 	9.7 	9.4 	9.2 	9.0 	8.8 	8.5 	8.2 	8.0 	7.7 	7.6 	7.3 	7.1 	7.0 	6.9 	6.7 	6.6 	6.5 	6.5 	6.7 	7.4
