2006-Q1 	2006-Q2 	2006-Q3 	2006-Q4 	2007-Q1 	2007-Q2 	2007-Q3 	2007-Q4 	2008-Q1 	2008-Q2 	2008-Q3 	2008-Q4 	2009-Q1 	2009-Q2 	2009-Q3 	2009-Q4 	2010-Q1 	2010-Q2 	2010-Q3 	2010-Q4 	2011-Q1 	2011-Q2 	2011-Q3 	2011-Q4 	2012-Q1 	2012-Q2 	2012-Q3 	2012-Q4 	2013-Q1 	2013-Q2 	2013-Q3 	2013-Q4 	2014-Q1 	2014-Q2 	2014-Q3 	2014-Q4 	2015-Q1 	2015-Q2 	2015-Q3 	2015-Q4 	2016-Q1 	2016-Q2 	2016-Q3 	2016-Q4 	2017-Q1 	2017-Q2 	2017-Q3 	2017-Q4 	2018-Q1 	2018-Q2 	2018-Q3 	2018-Q4 	2019-Q1 	2019-Q2 	2019-Q3 	2019-Q4 	2020-Q1 	2020-Q2 	2020-Q3
97.2 	97.4 	97.4 	97.7 	97.4 	98.0 	98.2 	98.8 	98.6 	99.6 	99.7 	99.1 	97.7 	97.5 	97.4 	97.9 	98.0 	98.7 	98.6 	98.7 	98.6 	99.1 	99.0 	99.5 	99.2 	99.9 	99.5 	99.7 	99.4 	99.6 	99.7 	99.9 	99.8 	100.0 	100.0 	100.2 	100.2 	100.1 	99.8 	99.9 	99.3 	99.6 	99.6 	100.1 	100.2 	100.9 	100.7 	101.2 	101.4 	102.1 	102.4 	103.1 	103.2 	103.7 	103.8 	104.3 	104.2 	104.5 	101.4
